student_no,knowledge_code,attempted_at,is_correct,sequence
20260012,roc_auc,2026-04-10T19:41:00+00:00,True,38
20260012,probability_distributions,2026-05-13T12:43:00+00:00,False,39
20260012,generalized_linear_model,2026-03-24T12:29:00+00:00,False,40
20260012,probability_distributions,2026-04-07T17:47:00+00:00,True,41
20260012,sampling_distribution,2026-04-30T23:05:00+00:00,True,42
20260013,cross_validation,2026-03-20T02:23:00+00:00,False,1
20260013,multiple_linear_regression,2026-05-17T15:12:00+00:00,False,2
20260013,roc_auc,2026-03-10T15:47:00+00:00,False,3
20260013,random_forest,2026-04-07T04:12:00+00:00,False,4
20260013,gradient_boosting,2026-05-01T16:40:00+00:00,False,5
20260013,gradient_boosting,2026-03-07T21:39:00+00:00,False,6
20260013,roc_auc,2026-05-28T17:02:00+00:00,False,7
20260013,principal_component_analysis,2026-05-22T11:00:00+00:00,False,8
20260013,knn,2026-05-21T17:41:00+00:00,True,9
20260013,cross_validation,2026-04-10T14:51:00+00:00,True,10
20260013,random_forest,2026-04-09T07:02:00+00:00,False,11
20260013,ridge_regression,2026-04-04T20:06:00+00:00,True,12
20260013,roc_auc,2026-06-03T02:21:00+00:00,False,13
20260013,random_forest,2026-04-30T15:30:00+00:00,True,14
20260013,sampling_distribution,2026-02-18T12:59:00+00:00,False,15
20260013,parameter_estimation,2026-06-10T13:23:00+00:00,True,16
20260013,generalized_linear_model,2026-03-07T10:56:00+00:00,False,17
20260013,roc_auc,2026-02-20T03:19:00+00:00,False,18
20260013,ridge_regression,2026-04-29T03:51:00+00:00,False,19
20260013,principal_component_analysis,2026-04-14T06:28:00+00:00,True,20
20260013,linear_algebra,2026-05-21T13:44:00+00:00,False,21
20260013,discriminant_analysis,2026-05-30T19:09:00+00:00,True,22
20260013,feature_standardization,2026-03-19T02:46:00+00:00,True,23
20260013,principal_component_analysis,2026-05-15T15:14:00+00:00,True,24
20260013,ridge_regression,2026-04-07T17:32:00+00:00,False,25
20260013,bias_variance,2026-04-24T13:32:00+00:00,False,26
20260013,roc_auc,2026-02-17T08:40:00+00:00,False,27
20260013,bias_variance,2026-04-12T05:48:00+00:00,False,28
20260013,principal_component_analysis,2026-05-15T06:50:00+00:00,False,29
20260013,bias_variance,2026-04-02T22:35:00+00:00,False,30
20260013,simple_linear_regression,2026-04-27T04:47:00+00:00,True,31
20260013,cross_validation,2026-03-16T23:07:00+00:00,False,32
20260013,gradient_boosting,2026-05-14T14:58:00+00:00,True,33
20260013,cross_validation,2026-03-12T19:22:00+00:00,True,34
20260013,gradient_boosting,2026-03-14T03:45:00+00:00,True,35
20260013,random_forest,2026-05-26T13:27:00+00:00,False,36
20260013,cross_validation,2026-03-05T03:08:00+00:00,True,37
20260013,roc_auc,2026-05-30T05:15:00+00:00,False,38
20260013,probability_distributions,2026-03-07T18:11:00+00:00,False,39
20260013,lasso_regression,2026-03-21T10:47:00+00:00,True,40
20260013,lasso_regression,2026-03-05T05:00:00+00:00,False,41
20260013,linear_algebra,2026-03-28T13:24:00+00:00,True,42
20260014,feature_standardization,2026-03-29T15:43:00+00:00,False,1
20260014,simple_linear_regression,2026-05-09T13:26:00+00:00,True,2
20260014,gradient_boosting,2026-03-20T20:12:00+00:00,False,3
20260014,decision_tree,2026-05-02T23:03:00+00:00,False,4
20260014,hypothesis_testing,2026-04-08T04:06:00+00:00,False,5
20260014,linear_algebra,2026-05-09T05:25:00+00:00,True,6
20260014,knn,2026-04-04T14:31:00+00:00,False,7
20260014,gradient_boosting,2026-05-16T00:51:00+00:00,False,8
20260014,descriptive_statistics,2026-03-16T12:47:00+00:00,True,9
20260014,generalized_linear_model,2026-03-22T03:43:00+00:00,True,10
20260014,logistic_regression,2026-03-18T12:25:00+00:00,True,11
20260014,multiple_linear_regression,2026-04-11T04:33:00+00:00,False,12
20260014,principal_component_analysis,2026-03-26T14:40:00+00:00,True,13
20260014,lasso_regression,2026-04-18T08:11:00+00:00,True,14
20260014,support_vector_machine,2026-04-17T13:09:00+00:00,True,15
20260014,feature_standardization,2026-04-09T01:31:00+00:00,True,16
20260014,bias_variance,2026-04-19T05:26:00+00:00,True,17
20260014,roc_auc,2026-06-07T05:12:00+00:00,True,18
20260014,lasso_regression,2026-05-03T15:11:00+00:00,True,19
20260014,generalized_linear_model,2026-05-17T00:16:00+00:00,False,20
20260014,probability_distributions,2026-06-13T01:43:00+00:00,False,21
20260014,support_vector_machine,2026-05-19T08:31:00+00:00,False,22
20260014,regression_diagnostics,2026-06-10T01:45:00+00:00,True,23
20260014,regression_diagnostics,2026-03-26T08:54:00+00:00,True,24
20260014,bias_variance,2026-05-19T20:26:00+00:00,False,25
20260014,roc_auc,2026-06-13T18:03:00+00:00,False,26
20260014,gradient_boosting,2026-04-10T18:47:00+00:00,False,27
20260014,decision_tree,2026-06-16T13:27:00+00:00,True,28
20260014,simple_linear_regression,2026-05-31T05:41:00+00:00,False,29
20260014,roc_auc,2026-03-22T09:13:00+00:00,True,30
20260014,feature_standardization,2026-05-11T06:57:00+00:00,False,31
20260014,feature_standardization,2026-06-04T11:11:00+00:00,True,32
20260014,linear_algebra,2026-03-08T23:27:00+00:00,False,33
20260014,multiple_linear_regression,2026-04-27T20:24:00+00:00,True,34
20260015,hypothesis_testing,2026-06-13T23:21:00+00:00,False,1
20260015,descriptive_statistics,2026-04-08T06:30:00+00:00,False,2
20260015,lasso_regression,2026-04-06T01:35:00+00:00,False,3
20260015,multiple_linear_regression,2026-06-07T06:57:00+00:00,False,4
20260015,random_forest,2026-05-07T02:57:00+00:00,True,5
20260015,probability_distributions,2026-05-09T19:52:00+00:00,False,6
20260015,generalized_linear_model,2026-04-16T20:51:00+00:00,False,7
20260015,random_forest,2026-06-17T04:01:00+00:00,False,8
20260015,lasso_regression,2026-02-22T07:36:00+00:00,False,9
20260015,hypothesis_testing,2026-06-10T15:57:00+00:00,False,10
20260015,lasso_regression,2026-03-10T16:53:00+00:00,False,11
20260015,principal_component_analysis,2026-04-03T18:22:00+00:00,True,12
20260015,generalized_linear_model,2026-05-27T10:46:00+00:00,False,13
20260015,parameter_estimation,2026-05-05T06:10:00+00:00,False,14
20260015,decision_tree,2026-06-02T03:50:00+00:00,False,15
20260015,gradient_boosting,2026-02-25T17:10:00+00:00,False,16
20260015,regression_diagnostics,2026-03-11T20:02:00+00:00,False,17
20260015,discriminant_analysis,2026-03-23T09:59:00+00:00,False,18
20260015,classification_metrics,2026-06-12T23:43:00+00:00,False,19
20260015,random_forest,2026-06-06T21:33:00+00:00,False,20
20260015,parameter_estimation,2026-02-26T13:18:00+00:00,False,21
20260015,linear_algebra,2026-06-06T21:06:00+00:00,True,22
20260015,decision_tree,2026-05-01T08:29:00+00:00,True,23
20260015,multiple_linear_regression,2026-05-29T14:09:00+00:00,False,24
20260015,cross_validation,2026-05-11T12:48:00+00:00,True,25
20260015,roc_auc,2026-02-17T10:22:00+00:00,False,26
20260015,probability_distributions,2026-04-16T13:56:00+00:00,False,27
20260015,linear_algebra,2026-04-27T13:12:00+00:00,False,28
20260015,support_vector_machine,2026-02-23T03:13:00+00:00,False,29
20260015,simple_linear_regression,2026-05-26T23:14:00+00:00,True,30
20260015,multiple_linear_regression,2026-05-27T20:18:00+00:00,False,31
20260015,logistic_regression,2026-05-15T07:31:00+00:00,True,32
20260015,support_vector_machine,2026-04-07T02:03:00+00:00,True,33
20260015,probability_distributions,2026-03-14T09:38:00+00:00,False,34
20260015,lasso_regression,2026-04-21T18:12:00+00:00,True,35
20260015,descriptive_statistics,2026-03-05T08:33:00+00:00,True,36
20260015,generalized_linear_model,2026-03-22T14:45:00+00:00,False,37
20260015,ridge_regression,2026-05-14T08:47:00+00:00,True,38
20260016,principal_component_analysis,2026-06-02T14:05:00+00:00,True,1
20260016,cross_validation,2026-03-26T03:17:00+00:00,True,2
20260016,generalized_linear_model,2026-05-16T02:52:00+00:00,False,3
20260016,simple_linear_regression,2026-04-02T05:37:00+00:00,False,4
20260016,cross_validation,2026-05-12T17:49:00+00:00,False,5
20260016,multiple_linear_regression,2026-06-12T12:50:00+00:00,True,6
20260016,cross_validation,2026-05-30T21:15:00+00:00,False,7
20260016,generalized_linear_model,2026-03-11T21:31:00+00:00,False,8
20260016,sampling_distribution,2026-04-16T13:35:00+00:00,False,9
20260016,gradient_boosting,2026-03-23T18:48:00+00:00,False,10
20260016,hypothesis_testing,2026-04-14T23:34:00+00:00,False,11
20260016,parameter_estimation,2026-03-13T10:40:00+00:00,False,12
20260016,generalized_linear_model,2026-03-18T13:33:00+00:00,False,13
20260016,roc_auc,2026-04-30T21:51:00+00:00,False,14
20260016,simple_linear_regression,2026-02-28T06:08:00+00:00,True,15
20260016,sampling_distribution,2026-04-06T02:29:00+00:00,True,16
20260016,decision_tree,2026-04-20T06:07:00+00:00,False,17
20260016,logistic_regression,2026-03-25T14:34:00+00:00,True,18
20260016,parameter_estimation,2026-03-04T21:42:00+00:00,True,19
20260016,roc_auc,2026-05-28T10:34:00+00:00,False,20
20260016,discriminant_analysis,2026-03-25T01:19:00+00:00,True,21
20260016,regression_diagnostics,2026-06-13T16:04:00+00:00,False,22
20260016,ridge_regression,2026-04-07T06:54:00+00:00,False,23
20260016,discriminant_analysis,2026-04-17T13:58:00+00:00,True,24
20260016,bias_variance,2026-04-11T18:42:00+00:00,True,25
20260016,regression_diagnostics,2026-06-11T08:59:00+00:00,False,26
20260016,cross_validation,2026-06-13T05:19:00+00:00,False,27
20260016,decision_tree,2026-03-19T22:29:00+00:00,False,28
20260016,multiple_linear_regression,2026-03-30T02:07:00+00:00,False,29
20260016,parameter_estimation,2026-05-09T01:55:00+00:00,False,30
20260016,lasso_regression,2026-04-16T05:44:00+00:00,False,31
20260016,gradient_boosting,2026-05-07T11:56:00+00:00,False,32
20260016,multiple_linear_regression,2026-05-08T07:12:00+00:00,True,33
20260016,decision_tree,2026-04-28T18:55:00+00:00,False,34
20260016,bias_variance,2026-06-12T15:04:00+00:00,False,35
20260016,regression_diagnostics,2026-02-21T05:43:00+00:00,False,36
20260016,knn,2026-02-19T07:38:00+00:00,False,37
20260016,classification_metrics,2026-04-24T14:49:00+00:00,False,38
20260016,random_forest,2026-04-11T04:53:00+00:00,False,39
20260016,simple_linear_regression,2026-03-05T00:37:00+00:00,True,40
20260016,principal_component_analysis,2026-06-01T09:57:00+00:00,False,41
20260016,principal_component_analysis,2026-05-15T22:38:00+00:00,False,42
20260016,roc_auc,2026-06-04T09:06:00+00:00,True,43
20260016,lasso_regression,2026-05-22T03:07:00+00:00,False,44
20260017,cross_validation,2026-02-20T16:06:00+00:00,False,1
20260017,classification_metrics,2026-06-09T12:14:00+00:00,False,2
20260017,gradient_boosting,2026-03-04T15:41:00+00:00,False,3
20260017,decision_tree,2026-02-26T18:37:00+00:00,False,4
20260017,probability_distributions,2026-03-14T05:24:00+00:00,True,5
20260017,principal_component_analysis,2026-06-12T21:24:00+00:00,False,6
20260017,bias_variance,2026-04-07T12:07:00+00:00,False,7
20260017,bias_variance,2026-05-25T18:54:00+00:00,False,8
20260017,roc_auc,2026-03-13T17:15:00+00:00,True,9
20260017,discriminant_analysis,2026-03-19T01:33:00+00:00,False,10
20260017,probability_distributions,2026-05-26T04:29:00+00:00,True,11
20260017,parameter_estimation,2026-06-02T17:42:00+00:00,False,12
20260017,regression_diagnostics,2026-04-01T17:04:00+00:00,False,13
20260017,logistic_regression,2026-04-03T07:40:00+00:00,False,14
20260017,bias_variance,2026-03-31T03:57:00+00:00,True,15
20260017,lasso_regression,2026-04-07T10:04:00+00:00,False,16
20260017,hypothesis_testing,2026-02-26T17:44:00+00:00,False,17
20260017,parameter_estimation,2026-02-27T00:33:00+00:00,False,18
20260017,principal_component_analysis,2026-04-16T10:08:00+00:00,False,19
20260017,regression_diagnostics,2026-05-14T03:22:00+00:00,False,20
20260017,hypothesis_testing,2026-04-23T16:28:00+00:00,False,21
20260017,decision_tree,2026-05-10T05:03:00+00:00,False,22
20260017,sampling_distribution,2026-03-29T22:58:00+00:00,False,23
20260017,gradient_boosting,2026-03-04T08:12:00+00:00,False,24
20260017,random_forest,2026-03-03T02:31:00+00:00,False,25
20260017,simple_linear_regression,2026-06-09T15:39:00+00:00,True,26
20260017,sampling_distribution,2026-04-28T04:38:00+00:00,False,27
20260017,roc_auc,2026-04-25T09:10:00+00:00,True,28
20260017,support_vector_machine,2026-05-22T18:38:00+00:00,False,29
20260017,generalized_linear_model,2026-04-07T13:15:00+00:00,False,30
20260017,hypothesis_testing,2026-03-14T11:25:00+00:00,False,31
20260017,principal_component_analysis,2026-05-14T20:04:00+00:00,True,32
20260017,simple_linear_regression,2026-03-10T07:08:00+00:00,False,33
20260017,linear_algebra,2026-05-22T02:06:00+00:00,False,34
20260017,principal_component_analysis,2026-05-27T08:56:00+00:00,False,35
20260017,lasso_regression,2026-05-01T23:52:00+00:00,True,36
20260017,linear_algebra,2026-04-05T08:43:00+00:00,True,37
20260017,support_vector_machine,2026-05-30T23:01:00+00:00,False,38
20260017,descriptive_statistics,2026-03-22T07:35:00+00:00,False,39
20260017,principal_component_analysis,2026-03-17T03:42:00+00:00,False,40
20260017,logistic_regression,2026-02-26T10:35:00+00:00,False,41
20260017,gradient_boosting,2026-05-22T10:31:00+00:00,False,42
20260017,roc_auc,2026-04-09T10:06:00+00:00,True,43
20260017,multiple_linear_regression,2026-05-21T19:26:00+00:00,False,44
20260018,descriptive_statistics,2026-03-30T00:51:00+00:00,True,1
20260018,multiple_linear_regression,2026-04-22T02:58:00+00:00,False,2
20260018,regression_diagnostics,2026-06-14T17:07:00+00:00,False,3
20260018,gradient_boosting,2026-05-28T11:59:00+00:00,True,4
20260018,multiple_linear_regression,2026-05-01T02:15:00+00:00,True,5
20260018,principal_component_analysis,2026-04-23T14:47:00+00:00,False,6
20260018,simple_linear_regression,2026-02-20T12:48:00+00:00,True,7
20260018,classification_metrics,2026-03-20T07:49:00+00:00,False,8
20260018,regression_diagnostics,2026-02-18T19:40:00+00:00,False,9
20260018,bias_variance,2026-03-20T14:20:00+00:00,False,10
20260018,sampling_distribution,2026-05-20T23:30:00+00:00,True,11
20260018,logistic_regression,2026-02-24T09:38:00+00:00,False,12
20260018,multiple_linear_regression,2026-05-16T08:25:00+00:00,True,13
20260018,parameter_estimation,2026-02-25T22:01:00+00:00,False,14
20260018,generalized_linear_model,2026-03-09T11:53:00+00:00,False,15
20260018,random_forest,2026-03-02T05:37:00+00:00,True,16
20260018,cross_validation,2026-04-27T19:32:00+00:00,True,17
20260018,cross_validation,2026-03-30T08:24:00+00:00,False,18
20260018,lasso_regression,2026-03-23T17:04:00+00:00,False,19
20260018,decision_tree,2026-04-02T00:06:00+00:00,False,20
20260018,descriptive_statistics,2026-03-10T16:14:00+00:00,False,21
20260018,bias_variance,2026-05-22T08:45:00+00:00,False,22
20260018,knn,2026-03-06T18:18:00+00:00,False,23
20260018,discriminant_analysis,2026-04-23T10:58:00+00:00,False,24
20260018,random_forest,2026-05-16T17:22:00+00:00,False,25
20260018,bias_variance,2026-06-13T18:09:00+00:00,False,26
20260018,knn,2026-05-31T20:54:00+00:00,True,27
20260018,principal_component_analysis,2026-04-17T03:36:00+00:00,False,28
20260018,random_forest,2026-03-24T15:22:00+00:00,False,29
20260018,feature_standardization,2026-02-21T07:26:00+00:00,False,30
20260018,generalized_linear_model,2026-03-13T10:34:00+00:00,False,31
20260018,simple_linear_regression,2026-06-10T03:01:00+00:00,False,32
20260018,probability_distributions,2026-02-21T11:40:00+00:00,False,33
20260018,random_forest,2026-05-13T20:19:00+00:00,False,34
20260018,gradient_boosting,2026-03-05T18:37:00+00:00,True,35
20260018,bias_variance,2026-06-05T10:14:00+00:00,False,36
20260018,decision_tree,2026-06-10T07:54:00+00:00,False,37
20260018,knn,2026-04-04T01:33:00+00:00,False,38
20260018,discriminant_analysis,2026-03-16T23:15:00+00:00,False,39
20260018,roc_auc,2026-05-19T18:41:00+00:00,False,40
20260018,principal_component_analysis,2026-05-16T05:23:00+00:00,False,41
20260018,logistic_regression,2026-04-01T11:05:00+00:00,False,42
20260019,multiple_linear_regression,2026-04-13T11:28:00+00:00,True,1
20260019,bias_variance,2026-03-10T21:39:00+00:00,True,2
20260019,linear_algebra,2026-05-20T09:04:00+00:00,False,3
20260019,generalized_linear_model,2026-03-25T06:06:00+00:00,False,4
20260019,descriptive_statistics,2026-04-24T05:20:00+00:00,True,5
20260019,discriminant_analysis,2026-04-17T08:31:00+00:00,False,6
20260019,decision_tree,2026-04-08T23:35:00+00:00,True,7
20260019,decision_tree,2026-06-12T17:26:00+00:00,False,8
20260019,multiple_linear_regression,2026-05-22T03:40:00+00:00,False,9
20260019,logistic_regression,2026-03-24T16:32:00+00:00,True,10
20260019,bias_variance,2026-04-08T13:27:00+00:00,True,11
20260019,random_forest,2026-03-23T07:30:00+00:00,False,12
20260019,regression_diagnostics,2026-04-28T04:55:00+00:00,False,13
20260019,parameter_estimation,2026-04-14T00:21:00+00:00,True,14
20260019,regression_diagnostics,2026-05-26T01:55:00+00:00,True,15
20260019,discriminant_analysis,2026-05-14T09:40:00+00:00,False,16
20260019,support_vector_machine,2026-02-19T18:45:00+00:00,True,17
20260019,gradient_boosting,2026-03-11T03:15:00+00:00,True,18
20260019,bias_variance,2026-04-30T19:19:00+00:00,True,19
20260019,gradient_boosting,2026-05-30T17:27:00+00:00,True,20
20260019,discriminant_analysis,2026-05-27T03:44:00+00:00,False,21
20260019,discriminant_analysis,2026-03-04T20:23:00+00:00,False,22
20260019,generalized_linear_model,2026-06-09T23:38:00+00:00,True,23
20260019,bias_variance,2026-02-26T14:26:00+00:00,True,24
20260019,hypothesis_testing,2026-04-24T23:04:00+00:00,True,25
20260019,descriptive_statistics,2026-06-04T22:19:00+00:00,False,26
20260019,principal_component_analysis,2026-05-07T16:18:00+00:00,True,27
20260019,gradient_boosting,2026-05-11T19:21:00+00:00,True,28
20260019,knn,2026-03-31T06:19:00+00:00,True,29
20260019,decision_tree,2026-03-31T19:30:00+00:00,False,30
20260019,gradient_boosting,2026-05-18T04:43:00+00:00,True,31
20260019,cross_validation,2026-06-13T18:59:00+00:00,True,32
20260019,discriminant_analysis,2026-06-06T20:48:00+00:00,True,33
20260019,logistic_regression,2026-03-05T01:37:00+00:00,False,34
20260019,gradient_boosting,2026-02-19T20:09:00+00:00,False,35
20260019,simple_linear_regression,2026-04-24T11:48:00+00:00,True,36
20260019,gradient_boosting,2026-05-19T18:48:00+00:00,True,37
20260019,hypothesis_testing,2026-05-27T01:07:00+00:00,True,38
20260019,knn,2026-03-17T21:08:00+00:00,False,39
20260019,logistic_regression,2026-04-18T12:48:00+00:00,True,40
20260019,classification_metrics,2026-04-27T14:30:00+00:00,False,41
20260019,hypothesis_testing,2026-05-29T00:10:00+00:00,True,42
20260020,linear_algebra,2026-04-11T14:48:00+00:00,True,1
20260020,bias_variance,2026-03-31T19:24:00+00:00,False,2
20260020,random_forest,2026-03-24T20:06:00+00:00,False,3
20260020,random_forest,2026-05-23T04:54:00+00:00,False,4
20260020,bias_variance,2026-03-04T13:31:00+00:00,False,5
20260020,classification_metrics,2026-04-17T19:29:00+00:00,False,6
20260020,regression_diagnostics,2026-03-18T20:48:00+00:00,False,7
20260020,feature_standardization,2026-05-13T20:11:00+00:00,False,8
20260020,parameter_estimation,2026-04-30T16:15:00+00:00,True,9
20260020,bias_variance,2026-02-20T13:20:00+00:00,False,10
20260020,feature_standardization,2026-05-17T21:45:00+00:00,False,11
20260020,ridge_regression,2026-02-18T11:13:00+00:00,False,12
20260020,regression_diagnostics,2026-04-20T17:37:00+00:00,False,13
20260020,discriminant_analysis,2026-06-05T15:51:00+00:00,False,14
20260020,hypothesis_testing,2026-06-07T08:13:00+00:00,False,15
20260020,decision_tree,2026-03-23T07:48:00+00:00,True,16
20260020,feature_standardization,2026-02-27T08:10:00+00:00,True,17
20260020,linear_algebra,2026-04-29T13:02:00+00:00,False,18
20260020,feature_standardization,2026-03-31T17:03:00+00:00,False,19
20260020,roc_auc,2026-03-08T22:22:00+00:00,False,20
20260020,random_forest,2026-03-27T03:00:00+00:00,False,21
20260020,linear_algebra,2026-03-09T21:43:00+00:00,False,22
20260020,support_vector_machine,2026-05-24T02:29:00+00:00,False,23
20260020,hypothesis_testing,2026-03-01T09:41:00+00:00,False,24
20260020,decision_tree,2026-02-23T12:00:00+00:00,True,25
20260020,linear_algebra,2026-03-26T08:16:00+00:00,False,26
20260020,support_vector_machine,2026-06-01T16:03:00+00:00,False,27
20260020,feature_standardization,2026-04-13T02:50:00+00:00,True,28
20260020,generalized_linear_model,2026-03-18T22:10:00+00:00,False,29
20260020,multiple_linear_regression,2026-04-13T05:55:00+00:00,True,30
20260020,gradient_boosting,2026-03-14T05:34:00+00:00,False,31
20260021,principal_component_analysis,2026-05-04T20:15:00+00:00,True,1
20260021,parameter_estimation,2026-06-14T18:32:00+00:00,True,2
20260021,regression_diagnostics,2026-03-03T18:07:00+00:00,True,3
20260021,bias_variance,2026-05-09T09:40:00+00:00,True,4
20260021,gradient_boosting,2026-03-06T17:41:00+00:00,True,5
20260021,support_vector_machine,2026-05-18T00:09:00+00:00,True,6
20260021,logistic_regression,2026-04-04T22:34:00+00:00,True,7
20260021,knn,2026-03-04T12:46:00+00:00,True,8
20260021,random_forest,2026-06-13T23:17:00+00:00,True,9
20260021,generalized_linear_model,2026-06-07T19:31:00+00:00,True,10
20260021,random_forest,2026-03-23T13:39:00+00:00,True,11
20260021,simple_linear_regression,2026-02-24T07:06:00+00:00,False,12
20260021,hypothesis_testing,2026-05-06T01:47:00+00:00,False,13
20260021,knn,2026-04-29T20:11:00+00:00,False,14
20260021,logistic_regression,2026-03-26T16:25:00+00:00,True,15
20260021,generalized_linear_model,2026-06-08T17:33:00+00:00,True,16
20260021,descriptive_statistics,2026-03-01T11:49:00+00:00,True,17
20260021,ridge_regression,2026-04-28T10:43:00+00:00,True,18
20260021,simple_linear_regression,2026-05-17T07:33:00+00:00,True,19
20260021,gradient_boosting,2026-05-08T03:58:00+00:00,False,20
20260021,knn,2026-04-26T04:57:00+00:00,True,21
20260021,multiple_linear_regression,2026-04-20T08:01:00+00:00,True,22
20260021,classification_metrics,2026-06-01T03:01:00+00:00,False,23
20260021,random_forest,2026-04-18T19:02:00+00:00,True,24
20260021,ridge_regression,2026-04-11T17:31:00+00:00,True,25
20260021,simple_linear_regression,2026-04-26T23:36:00+00:00,True,26
20260021,descriptive_statistics,2026-06-11T05:20:00+00:00,True,27
20260021,support_vector_machine,2026-03-09T22:47:00+00:00,False,28
20260021,principal_component_analysis,2026-05-01T12:04:00+00:00,True,29
20260021,ridge_regression,2026-03-06T18:36:00+00:00,False,30
20260021,gradient_boosting,2026-05-07T08:53:00+00:00,True,31
20260021,generalized_linear_model,2026-04-01T16:10:00+00:00,False,32
20260021,sampling_distribution,2026-04-14T03:52:00+00:00,True,33
20260021,probability_distributions,2026-04-27T03:10:00+00:00,False,34
20260022,knn,2026-03-19T13:06:00+00:00,True,1
20260022,knn,2026-02-22T02:34:00+00:00,True,2
20260022,knn,2026-06-08T10:30:00+00:00,True,3
20260022,lasso_regression,2026-03-26T20:29:00+00:00,False,4
20260022,support_vector_machine,2026-03-12T06:33:00+00:00,True,5
20260022,ridge_regression,2026-06-09T19:43:00+00:00,False,6
20260022,classification_metrics,2026-04-06T16:44:00+00:00,True,7
20260022,sampling_distribution,2026-06-05T14:45:00+00:00,True,8
20260022,probability_distributions,2026-06-02T08:57:00+00:00,False,9
20260022,probability_distributions,2026-04-04T01:02:00+00:00,True,10
20260022,simple_linear_regression,2026-05-08T08:18:00+00:00,True,11
20260022,feature_standardization,2026-05-10T11:11:00+00:00,True,12
20260022,support_vector_machine,2026-02-25T06:00:00+00:00,True,13
20260022,roc_auc,2026-06-06T01:35:00+00:00,True,14
20260022,regression_diagnostics,2026-05-31T08:52:00+00:00,True,15
20260022,generalized_linear_model,2026-05-30T16:10:00+00:00,True,16
20260022,lasso_regression,2026-04-24T05:27:00+00:00,True,17
20260022,principal_component_analysis,2026-05-14T20:59:00+00:00,True,18
20260022,support_vector_machine,2026-05-21T01:03:00+00:00,False,19
20260022,roc_auc,2026-02-19T20:53:00+00:00,False,20
20260022,hypothesis_testing,2026-05-13T13:43:00+00:00,True,21
20260022,linear_algebra,2026-04-12T12:47:00+00:00,False,22
20260022,parameter_estimation,2026-05-16T08:05:00+00:00,True,23
20260022,random_forest,2026-05-25T23:44:00+00:00,True,24
20260022,ridge_regression,2026-03-09T03:47:00+00:00,True,25
20260022,support_vector_machine,2026-04-28T17:17:00+00:00,True,26
20260022,bias_variance,2026-02-19T16:45:00+00:00,True,27
20260022,probability_distributions,2026-06-06T07:38:00+00:00,True,28
20260022,simple_linear_regression,2026-06-01T23:30:00+00:00,True,29
20260022,probability_distributions,2026-02-28T10:27:00+00:00,True,30
20260022,regression_diagnostics,2026-04-10T04:40:00+00:00,False,31
20260022,linear_algebra,2026-04-25T08:00:00+00:00,False,32
20260022,ridge_regression,2026-03-18T01:09:00+00:00,False,33
20260022,random_forest,2026-04-30T08:22:00+00:00,True,34
20260022,lasso_regression,2026-06-16T16:40:00+00:00,True,35
20260023,support_vector_machine,2026-04-11T08:07:00+00:00,True,1
20260023,gradient_boosting,2026-05-30T10:52:00+00:00,False,2
20260023,classification_metrics,2026-04-13T21:30:00+00:00,True,3
20260023,bias_variance,2026-05-14T11:08:00+00:00,False,4
20260023,multiple_linear_regression,2026-04-16T22:56:00+00:00,True,5
20260023,hypothesis_testing,2026-03-21T03:26:00+00:00,False,6
20260023,decision_tree,2026-04-25T09:41:00+00:00,True,7
20260023,support_vector_machine,2026-05-25T19:31:00+00:00,False,8
20260023,principal_component_analysis,2026-04-27T07:43:00+00:00,False,9
20260023,generalized_linear_model,2026-05-15T15:06:00+00:00,True,10
20260023,parameter_estimation,2026-04-09T17:18:00+00:00,True,11
20260023,bias_variance,2026-06-02T18:57:00+00:00,True,12
20260023,hypothesis_testing,2026-06-17T06:12:00+00:00,True,13
20260023,classification_metrics,2026-05-03T18:28:00+00:00,True,14
20260023,linear_algebra,2026-03-06T09:05:00+00:00,True,15
20260023,multiple_linear_regression,2026-05-16T19:07:00+00:00,True,16
20260023,hypothesis_testing,2026-05-20T18:48:00+00:00,True,17
20260023,discriminant_analysis,2026-02-26T17:59:00+00:00,True,18
20260023,principal_component_analysis,2026-05-23T15:00:00+00:00,True,19
20260023,regression_diagnostics,2026-05-16T07:34:00+00:00,True,20
20260023,lasso_regression,2026-02-20T15:19:00+00:00,False,21
20260023,bias_variance,2026-05-31T16:41:00+00:00,True,22
20260023,multiple_linear_regression,2026-04-04T02:41:00+00:00,True,23
20260023,generalized_linear_model,2026-04-21T05:17:00+00:00,False,24
20260023,knn,2026-04-12T21:04:00+00:00,True,25
20260023,sampling_distribution,2026-05-20T05:02:00+00:00,False,26
20260023,random_forest,2026-06-14T22:23:00+00:00,False,27
20260023,hypothesis_testing,2026-05-26T17:14:00+00:00,True,28
20260023,discriminant_analysis,2026-05-02T21:14:00+00:00,True,29
20260023,bias_variance,2026-05-06T22:14:00+00:00,False,30
20260023,regression_diagnostics,2026-06-06T17:11:00+00:00,False,31
20260023,sampling_distribution,2026-04-06T12:54:00+00:00,True,32
20260024,parameter_estimation,2026-04-08T01:25:00+00:00,True,1
20260024,cross_validation,2026-05-05T06:32:00+00:00,True,2
20260024,probability_distributions,2026-03-14T22:57:00+00:00,True,3
20260024,bias_variance,2026-05-03T19:52:00+00:00,True,4
20260024,bias_variance,2026-03-14T22:13:00+00:00,True,5
20260024,decision_tree,2026-03-27T14:22:00+00:00,True,6
20260024,principal_component_analysis,2026-04-16T08:48:00+00:00,True,7
